CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Lucro,CTR,Conversion_Rate,CPA
CAMP06954,2025-08-05,2025-08-19,Influencer,198978,8626,1647,535,1325.85,3962.55,1.99,2636.7000000000003,4.335152629938988,6.202179457454208,2.4782242990654204
CAMP06955,2025-06-03,2025-06-12,Display,85275,2023,346,95,2343.03,5853.91,1.5,3510.8799999999997,2.372324831427734,4.695996045477014,24.66347368421053
CAMP06956,2025-06-03,2025-06-12,Display,158942,3585,1727,361,1003.47,1317.39,0.31,313.9200000000001,2.2555397566407875,10.0697350069735,2.779695290858726
CAMP06957,2025-06-23,2025-06-28,Influencer,165543,13762,3952,1719,1417.86,1515.89,0.07,98.0300000000002,8.313247917459513,12.490917017875308,0.8248167539267015
CAMP06958,2025-04-02,2025-04-09,Display,147662,10158,3661,940,1377.64,2326.37,0.69,948.7299999999998,6.879224174127399,9.2537901161646,1.4655744680851064
CAMP06959,2025-12-04,2025-12-13,Social,285789,21583,9698,5269,3662.88,7724.63,1.11,4061.75,7.55207513235289,24.412732242969003,0.6951755551338015
CAMP06960,2025-06-30,2025-07-13,Search,292041,15753,3605,2138,2346.63,6748.63,1.88,4402.0,5.394105622155793,13.572018028312065,1.0975818521983163
CAMP06961,2025-05-11,2025-05-25,Search,20437,1045,434,166,3114.56,3939.29,0.26,824.73,5.113274942506239,15.885167464114833,18.762409638554217
CAMP06962,2025-10-25,2025-10-30,Email,212926,6175,2565,631,3379.6,6355.17,0.88,2975.57,2.9000685684228324,10.218623481781377,5.35594294770206
CAMP06963,2025-10-02,2025-10-14,Email,53198,1337,574,248,435.72,591.38,0.36,155.65999999999997,2.5132523779089437,18.54899027673897,1.7569354838709679
CAMP06964,2025-09-30,2025-10-05,Influencer,287285,6852,1204,517,3994.71,4551.84,0.14,557.1300000000001,2.385087978836347,7.545242265032108,7.7267117988394585
CAMP06965,2025-03-17,2025-03-30,Social,133680,13269,6437,1630,1491.46,3285.2,1.2,1793.7399999999998,9.925942549371634,12.284271610520763,0.9150061349693251
CAMP06966,2025-06-26,2025-07-06,Email,259401,21758,4567,2095,2597.79,3137.1,0.21,539.31,8.387785706300283,9.628642338450225,1.2399952267303103
CAMP06967,2025-07-03,2025-07-08,Search,33094,2195,901,294,1758.1,4290.43,1.44,2532.3300000000004,6.632622227594126,13.394077448747153,5.979931972789116
CAMP06968,2025-11-15,2025-11-27,Email,174193,5103,841,452,3890.58,8197.55,1.11,4306.969999999999,2.9295092225290342,8.857534783460709,8.607477876106195
CAMP06969,2025-05-11,2025-05-20,Email,47137,1903,893,388,1218.46,1785.1,0.47,566.6399999999999,4.037168254237647,20.388859695218077,3.140360824742268
CAMP06970,2025-12-29,2026-01-09,Display,259588,10791,2925,1091,4822.45,12485.25,1.59,7662.8,4.156971816879055,10.110277082754147,4.420210815765353
CAMP06971,2025-02-18,2025-03-01,Email,113385,6008,2207,1291,2060.6,4943.84,1.4,2883.2400000000002,5.2987608590201525,21.488015978695074,1.5961270333075135
CAMP06972,2025-02-24,2025-03-07,Influencer,283509,13602,5985,2372,3587.01,8080.0,1.25,4492.99,4.7977312889537895,17.438611968828113,1.5122301854974707
CAMP06973,2025-06-03,2025-06-13,Search,283115,26633,5671,3146,3243.09,4630.19,0.43,1387.0999999999995,9.407131377708705,11.812413171629183,1.0308614113159569
CAMP06974,2025-12-21,2026-01-05,Influencer,134076,10038,2565,784,3738.68,9021.62,1.41,5282.9400000000005,7.486798532175781,7.810320781032078,4.768724489795918
CAMP06975,2025-07-19,2025-07-31,Influencer,113363,1964,442,166,2800.24,5828.0,1.08,3027.76,1.7324876723445921,8.45213849287169,16.8689156626506
CAMP06976,2025-11-04,2025-11-17,Social,36359,1541,328,76,1980.59,4097.04,1.07,2116.45,4.238290382023708,4.931862426995457,26.060394736842103
CAMP06977,2025-12-22,2025-12-28,Display,208247,4574,1391,513,980.01,1214.28,0.24,234.26999999999998,2.19643020067516,11.215566243987757,1.9103508771929825
CAMP06978,2025-04-28,2025-05-09,Influencer,166284,5843,1862,1038,2645.27,3360.21,0.27,714.94,3.51386784056193,17.764846825260996,2.5484296724470137
CAMP06979,2025-09-20,2025-09-26,Social,56567,5447,712,378,398.2,423.92,0.06,25.720000000000027,9.629289161525271,6.939599779695245,1.0534391534391534
CAMP06980,2025-02-15,2025-02-25,Search,220578,16206,5985,3532,388.24,578.86,0.49,190.62,7.347060903625928,21.79439713686289,0.109920724801812
CAMP06981,2025-10-29,2025-11-04,Search,293284,3140,841,420,3105.62,6170.28,0.99,3064.66,1.0706346067293135,13.375796178343949,7.394333333333333
CAMP06982,2025-12-22,2026-01-05,Social,247178,9787,4461,1376,2454.4,4216.6,0.72,1762.2000000000003,3.9594947770432647,14.059466639419638,1.7837209302325583
CAMP06983,2025-07-08,2025-07-18,Influencer,191504,9476,4304,1137,2579.91,6258.32,1.43,3678.41,4.948199515414822,11.998733642887293,2.269050131926121
CAMP06984,2025-11-06,2025-11-12,Influencer,213640,13721,5324,1447,1661.6,3015.83,0.82,1354.23,6.422486425762966,10.545878580278405,1.148306841741534
CAMP06985,2025-11-14,2025-11-19,Display,262263,14418,6365,2956,3973.77,4714.82,0.19,741.0499999999997,5.497534917239564,20.502150090165074,1.3443064952638701
CAMP06986,2025-05-09,2025-05-20,Display,148877,2423,1136,400,1085.81,2659.4,1.45,1573.5900000000001,1.627518018229814,16.50846058605035,2.714525
CAMP06987,2025-02-18,2025-02-25,Search,264532,14919,4937,1805,2972.03,4066.64,0.37,1094.6099999999997,5.639771369815372,12.098666130437696,1.6465540166204988
CAMP06988,2025-01-25,2025-02-02,Display,9400,204,99,53,4316.34,7035.85,0.63,2719.51,2.170212765957447,25.98039215686275,81.44037735849057
CAMP06989,2025-09-23,2025-10-03,Social,87100,4941,2382,1168,4186.95,8379.08,1.0,4192.13,5.672789896670494,23.63893948593402,3.5847174657534246
CAMP06990,2025-04-28,2025-05-07,Search,71300,2292,329,93,240.28,506.59,1.11,266.30999999999995,3.214586255259467,4.057591623036649,2.5836559139784945
CAMP06991,2025-05-24,2025-06-01,Influencer,199746,4589,1418,380,1467.03,2332.48,0.59,865.45,2.2974177205050412,8.280671170189583,3.8606052631578947
CAMP06992,2025-07-19,2025-08-01,Search,81094,2912,424,224,3602.19,6921.34,0.92,3319.15,3.5908945174735494,7.6923076923076925,16.081205357142856
CAMP06993,2025-06-06,2025-06-16,Email,196195,3721,1390,808,3729.65,4227.21,0.13,497.55999999999995,1.8965824817146208,21.714592851384037,4.615903465346535
CAMP06994,2025-12-14,2025-12-24,Search,132867,4724,1918,525,2465.45,3254.78,0.32,789.3300000000004,3.555435134382503,11.11346316680779,4.696095238095237
CAMP06995,2025-05-14,2025-05-20,Display,163019,14349,6512,3781,1092.14,2400.61,1.2,1308.47,8.802041479827505,26.35026831138058,0.28884951071145204
CAMP06996,2025-05-28,2025-06-07,Social,150286,5657,2036,757,1467.1,1480.54,0.01,13.440000000000055,3.7641563419080954,13.381651051794238,1.9380449141347422
CAMP06997,2025-12-02,2025-12-13,Influencer,223030,11668,3285,1847,4024.69,5505.43,0.37,1480.7400000000002,5.231583195085863,15.829619472060335,2.1790416892257713
CAMP06998,2025-03-12,2025-03-24,Influencer,133042,7554,1226,613,1041.59,2350.55,1.26,1308.9600000000003,5.6779062251018475,8.114906010060894,1.6991680261011417
CAMP06999,2025-08-21,2025-09-02,Display,233629,6085,913,513,4717.33,6908.58,0.46,2191.25,2.604556797315402,8.430566967953986,9.195575048732943
CAMP07000,2025-11-30,2025-12-13,Display,146046,7267,2138,979,2554.26,6732.66,1.64,4178.4,4.975829533160785,13.471859089032614,2.6090500510725234
CAMP07001,2025-10-26,2025-11-09,Display,108985,9456,4094,1075,1488.76,2657.51,0.79,1168.7500000000002,8.676423361012983,11.36844331641286,1.3848930232558139
CAMP07002,2025-06-03,2025-06-18,Email,64571,1113,445,99,2009.11,4878.8,1.43,2869.6900000000005,1.723684006752257,8.89487870619946,20.294040404040402
CAMP07003,2025-03-31,2025-04-07,Social,274141,25509,11538,5201,1356.91,3758.83,1.77,2401.92,9.30506564140351,20.38888235524717,0.26089405883483946
CAMP07004,2025-11-30,2025-12-14,Email,210982,18650,7914,1767,1983.24,3761.07,0.9,1777.8300000000002,8.83961664976159,9.474530831099196,1.122376910016978
CAMP07005,2025-07-18,2025-07-29,Display,269597,23461,4274,1258,740.9,1741.15,1.35,1000.2500000000001,8.702248170417326,5.362090277481778,0.5889507154213036
CAMP07006,2025-06-10,2025-06-21,Social,267682,7459,1343,379,4133.49,11105.86,1.69,6972.370000000001,2.7865153428321667,5.081110068373777,10.906306068601582
CAMP07007,2025-01-26,2025-01-31,Display,81151,4348,1231,456,4821.92,7197.52,0.49,2375.6000000000004,5.357913026333625,10.48758049678013,10.574385964912281
CAMP07008,2025-05-01,2025-05-13,Social,35593,2329,410,179,3329.78,9224.97,1.77,5895.189999999999,6.5434214592757005,7.685702018033491,18.602122905027933
CAMP07009,2025-10-28,2025-11-05,Influencer,138375,2628,459,259,4062.05,11051.25,1.72,6989.2,1.8991869918699187,9.855403348554033,15.683590733590734
CAMP07010,2025-07-31,2025-08-09,Email,191645,11520,2385,1370,1217.59,1364.75,0.12,147.16000000000008,6.011114299877377,11.89236111111111,0.8887518248175182
CAMP07011,2025-03-04,2025-03-14,Display,263740,22577,2461,1459,407.49,791.39,0.94,383.9,8.560324562068704,6.462328918811179,0.27929403701165184
CAMP07012,2025-03-09,2025-03-16,Display,63384,5976,1963,992,3172.85,3878.18,0.22,705.3299999999999,9.428246876183263,16.599732262382865,3.1984375
CAMP07013,2025-09-10,2025-09-19,Search,55543,1946,503,285,4106.14,11383.49,1.77,7277.349999999999,3.5035918117494553,14.645426515930113,14.407508771929825
CAMP07014,2025-01-02,2025-01-16,Influencer,89092,3206,625,322,4188.28,6195.6,0.48,2007.3200000000006,3.5985273649710408,10.043668122270741,13.007080745341614
CAMP07015,2025-04-18,2025-04-27,Display,167540,5757,884,498,2710.54,4721.64,0.74,2011.1000000000004,3.436194341649755,8.650338718082335,5.4428514056224895
CAMP07016,2025-10-13,2025-10-18,Email,235186,5599,1580,381,3148.29,9054.31,1.88,5906.0199999999995,2.3806689173675304,6.804786569030184,8.263228346456692
CAMP07017,2025-02-18,2025-02-25,Influencer,94268,4596,1566,915,1904.43,4045.28,1.12,2140.8500000000004,4.875461450333093,19.908616187989555,2.081344262295082
CAMP07018,2025-05-20,2025-05-27,Display,28940,2332,1141,335,4170.28,11902.58,1.85,7732.3,8.058051140290255,14.365351629502573,12.448597014925372
CAMP07019,2025-08-06,2025-08-11,Email,41481,3073,619,264,3518.27,6766.25,0.92,3247.98,7.408210988163255,8.590953465668727,13.326780303030302
CAMP07020,2025-02-13,2025-02-24,Search,150283,13680,1512,614,1010.77,2997.5,1.97,1986.73,9.102826001610294,4.488304093567252,1.6462052117263843
CAMP07021,2025-09-26,2025-10-01,Search,53866,2263,892,379,1469.25,4276.28,1.91,2807.0299999999997,4.201165856013069,16.747680070702607,3.8766490765171504
CAMP07022,2025-03-19,2025-03-30,Email,80714,4963,963,463,844.09,878.05,0.04,33.95999999999992,6.148871323438313,9.329034857948821,1.8230885529157668
CAMP07023,2025-08-04,2025-08-12,Influencer,219483,17336,5091,2117,2578.05,4672.27,0.81,2094.2200000000003,7.898561619806545,12.211582833410246,1.21778460085026
CAMP07024,2025-04-08,2025-04-21,Email,258061,23441,9922,4717,1090.97,3163.71,1.9,2072.74,9.083511262840956,20.12286165265987,0.23128471486114055
CAMP07025,2025-08-24,2025-09-04,Email,299585,26500,3041,1258,877.96,2307.73,1.63,1429.77,8.84556970475825,4.747169811320755,0.6979014308426074
CAMP07026,2025-10-09,2025-10-18,Search,230454,11959,1872,383,886.12,1261.83,0.42,375.7099999999999,5.18932194711309,3.2026089137887785,2.3136292428198435
CAMP07027,2025-05-29,2025-06-09,Search,289988,26567,3699,1668,1402.77,3885.44,1.77,2482.67,9.16141357573417,6.278465765799676,0.8409892086330936
CAMP07028,2025-10-31,2025-11-13,Search,57200,2857,552,232,4064.24,5702.8,0.4,1638.5600000000004,4.994755244755245,8.120406020301015,17.518275862068965
CAMP07029,2025-03-07,2025-03-21,Display,124607,11370,1923,835,4697.63,13493.33,1.87,8795.7,9.12468801913215,7.343887423043095,5.625904191616766
CAMP07030,2025-08-22,2025-09-01,Display,167661,13400,3036,609,4979.71,5806.8,0.17,827.0900000000001,7.992317831815389,4.544776119402985,8.176863711001642
CAMP07031,2025-03-28,2025-04-02,Social,50986,1526,608,235,297.38,860.22,1.89,562.84,2.9929784646765776,15.399737876802098,1.2654468085106383
CAMP07032,2025-03-20,2025-03-30,Display,188158,17624,2060,1132,2887.64,3363.13,0.16,475.49000000000024,9.366596158547603,6.423059464366773,2.550918727915194
CAMP07033,2025-07-24,2025-07-29,Influencer,76646,2439,315,104,1405.58,2046.16,0.46,640.5800000000002,3.182162148057303,4.264042640426404,13.515192307692306
CAMP07034,2025-10-06,2025-10-14,Influencer,99476,9127,2972,1123,4945.65,10545.76,1.13,5600.110000000001,9.175077405605373,12.304152514517366,4.403962600178094
CAMP07035,2025-12-03,2025-12-15,Search,77149,5042,1553,386,4923.21,6774.66,0.38,1851.4499999999998,6.535405514005365,7.655692185640619,12.754430051813472
CAMP07036,2025-09-11,2025-09-20,Email,143303,10040,2907,1104,4677.12,8318.2,0.78,3641.080000000001,7.006133856234692,10.99601593625498,4.236521739130435
CAMP07037,2025-10-31,2025-11-09,Search,147286,2922,895,320,169.7,227.03,0.34,57.33000000000001,1.9838952785736594,10.951403148528405,0.5303125
CAMP07038,2025-05-10,2025-05-24,Email,102743,1635,648,358,857.15,1813.35,1.12,956.1999999999999,1.591349289002657,21.896024464831804,2.3942737430167598
CAMP07039,2025-03-25,2025-04-09,Search,254774,24751,8178,1751,2807.01,6236.77,1.22,3429.76,9.714884564359002,7.074461637913619,1.603089663049686
CAMP07040,2025-10-03,2025-10-15,Search,238463,9615,2719,1578,1017.71,1466.43,0.44,448.72,4.032072061493817,16.411856474258972,0.644936628643853
CAMP07041,2025-07-06,2025-07-18,Influencer,250317,21525,2856,1229,4288.77,6789.67,0.58,2500.8999999999996,8.599096345833484,5.709639953542393,3.4896419853539467
CAMP07042,2025-02-15,2025-02-20,Email,121810,8941,4380,1803,3528.71,8737.9,1.48,5209.19,7.340119858796486,20.165529582820714,1.957132556849695
CAMP07043,2025-07-02,2025-07-11,Social,143681,9249,1810,1003,1002.01,1175.54,0.17,173.52999999999997,6.437176801386404,10.844415612498647,0.9990129611166501
CAMP07044,2025-09-25,2025-10-04,Social,276881,19843,8882,2455,4110.22,7833.28,0.91,3723.0599999999995,7.166616705371622,12.37212115103563,1.674224032586558
CAMP07045,2025-10-23,2025-11-04,Search,272750,4921,1238,351,2541.54,4016.03,0.58,1474.4900000000002,1.8042163153070576,7.132696606380817,7.240854700854701
CAMP07046,2025-11-18,2025-11-23,Search,55775,2627,981,539,3577.59,6527.98,0.82,2950.3899999999994,4.709995517705065,20.51770079939094,6.637458256029685
CAMP07047,2025-04-10,2025-04-21,Influencer,180758,11683,3290,1881,785.16,2097.07,1.67,1311.9100000000003,6.463337722258489,16.100316699477872,0.41741626794258374
CAMP07048,2025-03-19,2025-03-30,Email,126914,11178,2701,1445,2637.48,7802.18,1.96,5164.700000000001,8.807538963392533,12.927178386115584,1.8252456747404844
CAMP07049,2025-09-29,2025-10-12,Search,184653,13723,4744,1027,3904.06,5312.58,0.36,1408.52,7.431777442012856,7.483786344093857,3.801421616358325
CAMP07050,2025-12-05,2025-12-11,Social,115397,3779,1188,547,1793.38,2012.58,0.12,219.19999999999982,3.2747818400824977,14.474728764223341,3.278574040219379
CAMP07051,2025-06-11,2025-06-18,Email,137167,13530,2610,992,1015.44,1415.41,0.39,399.97,9.863888544620792,7.331855136733186,1.0236290322580646
CAMP07052,2025-02-13,2025-02-21,Search,221819,15055,3530,1846,3233.39,8876.03,1.75,5642.640000000001,6.787065129677801,12.261707074061773,1.7515655471289273
CAMP07053,2025-08-26,2025-08-31,Email,222277,12251,1393,366,3255.95,8982.91,1.76,5726.96,5.5115913927216935,2.987511223573586,8.89603825136612
CAMP07054,2025-05-14,2025-05-25,Influencer,27065,2173,385,218,1101.3,1732.88,0.57,631.5800000000002,8.02881950859043,10.032213529682467,5.051834862385321
CAMP07055,2025-07-11,2025-07-25,Social,217789,13991,3278,1095,439.82,729.98,0.66,290.16,6.424107737305373,7.826459867057394,0.401662100456621
CAMP07056,2025-12-22,2025-12-29,Email,272826,20161,9855,3245,915.61,2131.52,1.33,1215.9099999999999,7.3896915983080795,16.095431774217552,0.2821602465331279
CAMP07057,2025-10-05,2025-10-12,Social,129656,8497,2641,716,1450.08,2441.25,0.68,991.1700000000001,6.553495403220831,8.426503471813582,2.0252513966480445
CAMP07058,2025-01-18,2025-01-25,Search,108508,2831,1076,218,277.76,779.99,1.81,502.23,2.6090242194123934,7.700459201695514,1.2741284403669724
CAMP07059,2025-01-12,2025-01-24,Display,130300,7674,2835,921,4621.38,12025.4,1.6,7404.0199999999995,5.889485801995395,12.001563721657545,5.017785016286645
CAMP07060,2025-06-29,2025-07-12,Email,21468,761,374,96,1229.47,2109.31,0.72,879.8399999999999,3.5448108813117196,12.614980289093298,12.806979166666666
CAMP07061,2025-05-03,2025-05-17,Social,77620,4760,1533,759,3720.7,10955.87,1.94,7235.170000000001,6.132440092759598,15.945378151260503,4.902108036890645
CAMP07062,2025-09-03,2025-09-09,Email,48848,1040,347,174,2131.82,5307.94,1.49,3176.1199999999994,2.1290533901080906,16.73076923076923,12.25183908045977
CAMP07063,2025-08-10,2025-08-24,Search,155235,4793,1054,559,2559.72,6436.67,1.51,3876.9500000000003,3.087576899539408,11.66284164406426,4.579105545617173
CAMP07064,2025-02-20,2025-03-06,Search,82564,6835,2395,484,2731.02,7976.48,1.92,5245.459999999999,8.278426432827866,7.081199707388441,5.642603305785124
CAMP07065,2025-03-12,2025-03-17,Social,71544,3324,1339,456,3886.7,7234.47,0.86,3347.7700000000004,4.646091915464609,13.718411552346572,8.523464912280701
CAMP07066,2025-02-17,2025-03-02,Influencer,56516,3992,564,114,3960.77,4288.83,0.08,328.05999999999995,7.063486446316087,2.8557114228456912,34.74359649122807
CAMP07067,2025-01-19,2025-01-29,Email,20523,1124,328,132,792.24,2362.39,1.98,1570.1499999999999,5.476782146859621,11.743772241992882,6.001818181818182
CAMP07068,2025-09-19,2025-10-02,Email,126456,5142,1381,778,1586.38,4553.82,1.87,2967.4399999999996,4.066236477509964,15.130299494360171,2.0390488431876608
CAMP07069,2025-03-25,2025-04-04,Search,269343,14696,2137,776,2907.89,8526.9,1.93,5619.01,5.456239813175022,5.280348394120849,3.7472809278350514
CAMP07070,2025-06-04,2025-06-10,Email,251669,20947,4954,2722,1718.99,3348.16,0.95,1629.1699999999998,8.323234089220364,12.994700911825083,0.6315172667156502
CAMP07071,2025-02-22,2025-02-27,Social,220905,7807,2451,1419,750.72,997.81,0.33,247.08999999999992,3.5340983680767755,18.175995901114383,0.5290486257928119
CAMP07072,2025-04-17,2025-04-29,Display,75231,3605,1297,382,2101.33,2924.27,0.39,822.94,4.791907591285508,10.596393897364772,5.50086387434555
CAMP07073,2025-12-23,2025-12-30,Search,6006,169,36,7,1170.28,2277.97,0.95,1107.6899999999998,2.813852813852814,4.142011834319527,167.18285714285713
CAMP07074,2025-10-31,2025-11-05,Display,274258,11411,3315,1643,803.02,1887.72,1.35,1084.7,4.160680818791065,14.39838752081325,0.48875228241022517
CAMP07075,2025-05-15,2025-05-27,Email,231403,20747,8166,3524,1589.74,3068.66,0.93,1478.9199999999998,8.965743745759562,16.9855882778233,0.45111804767309877
CAMP07076,2025-03-10,2025-03-15,Influencer,241928,19527,5250,1779,1568.47,2806.27,0.79,1237.8,8.071409675605965,9.11046243662621,0.8816582349634626
CAMP07077,2025-01-11,2025-01-23,Social,263350,11488,5471,1898,576.27,1686.73,1.93,1110.46,4.362255553445984,16.521587743732592,0.30361959957850365
CAMP07078,2025-05-23,2025-05-28,Email,264074,5787,649,150,2962.18,6799.47,1.3,3837.2900000000004,2.191431189742269,2.5920165889061693,19.747866666666667
CAMP07079,2025-07-11,2025-07-24,Social,82977,3966,809,443,1640.28,2976.64,0.81,1336.36,4.7796377309374884,11.169944528492183,3.7026636568848756
CAMP07080,2025-03-10,2025-03-23,Email,166261,13210,2025,601,949.11,2258.58,1.38,1309.4699999999998,7.945338955016511,4.5495836487509465,1.579217970049917
CAMP07081,2025-01-23,2025-02-05,Email,5181,72,22,5,4111.13,10621.17,1.58,6510.04,1.3896931094383325,6.944444444444445,822.226
CAMP07082,2025-06-30,2025-07-07,Email,148884,11476,1961,1003,112.62,195.37,0.73,82.75,7.708014293006636,8.739979086789821,0.11228315054835494
CAMP07083,2025-10-20,2025-10-28,Search,27716,1973,782,308,2326.03,4536.16,0.95,2210.1299999999997,7.118631837205946,15.610745058286874,7.552045454545455
CAMP07084,2025-01-09,2025-01-18,Display,255706,4044,1889,954,2231.24,5095.57,1.28,2864.33,1.5815037582223337,23.590504451038576,2.338825995807128
CAMP07085,2025-09-28,2025-10-08,Influencer,45218,3038,555,311,3388.63,7709.75,1.28,4321.12,6.718563403954178,10.236998025016458,10.895916398713826
CAMP07086,2025-04-03,2025-04-16,Display,31633,1166,539,190,2008.06,2712.86,0.35,704.8000000000002,3.6860240887680584,16.295025728987994,10.568736842105263
CAMP07087,2025-01-17,2025-02-01,Display,278083,7217,2545,564,2612.31,5208.78,0.99,2596.47,2.595268319170895,7.814881529721491,4.631755319148936
CAMP07088,2025-06-03,2025-06-11,Social,277216,12374,2208,665,4551.41,6910.16,0.52,2358.75,4.463667320789565,5.374171650234363,6.844225563909775
CAMP07089,2025-11-24,2025-12-04,Search,210454,5994,2365,521,924.58,2613.96,1.83,1689.38,2.8481283320820703,8.692025358692025,1.7746257197696738
CAMP07090,2025-05-29,2025-06-03,Search,253048,21309,2905,754,616.99,1229.62,0.99,612.6299999999999,8.42093199709146,3.5384110000469287,0.8182891246684351
CAMP07091,2025-09-24,2025-09-30,Email,162847,12503,4711,2541,3759.12,9522.56,1.53,5763.44,7.677758877965207,20.32312245061185,1.4793860684769775
CAMP07092,2025-11-24,2025-12-06,Display,89751,8819,3920,2260,3740.22,4070.3,0.09,330.0800000000004,9.826074361288454,25.626488263975506,1.6549646017699113
CAMP07093,2025-04-16,2025-04-24,Influencer,261463,15182,7289,3431,4606.26,8121.85,0.76,3515.59,5.806557715623243,22.59913054933474,1.3425415330807347
CAMP07094,2025-02-04,2025-02-18,Social,188472,3397,413,203,4917.47,6479.18,0.32,1561.71,1.8023897448957933,5.975861053871063,24.22399014778325
CAMP07095,2025-04-29,2025-05-10,Search,298763,12876,1606,791,1983.49,3542.44,0.79,1558.95,4.309770620860013,6.143212177694936,2.5075726927939317
CAMP07096,2025-01-14,2025-01-22,Email,134729,11516,5437,1355,1949.39,5049.08,1.59,3099.6899999999996,8.547528742883863,11.766238277179577,1.4386642066420665
CAMP07097,2025-01-14,2025-01-27,Influencer,112696,5152,2142,468,4532.82,12935.89,1.85,8403.07,4.5715908284233695,9.08385093167702,9.68551282051282
CAMP07098,2025-09-23,2025-10-06,Display,165624,8448,3461,1659,4317.49,12229.28,1.83,7911.790000000001,5.100710042022896,19.63778409090909,2.602465340566606
CAMP07099,2025-05-20,2025-05-28,Influencer,67017,3154,1252,269,1939.66,2400.8,0.24,461.1400000000001,4.706268558723906,8.528852251109702,7.2106319702602235
CAMP07100,2025-10-21,2025-11-02,Search,206020,6424,2485,1303,473.85,759.61,0.6,285.76,3.1181438695272305,20.283312577833126,0.36366078280890257
CAMP07101,2025-12-30,2026-01-09,Social,51075,847,292,127,2948.0,6841.58,1.32,3893.58,1.6583455702398435,14.994096812278631,23.212598425196852
CAMP07102,2025-04-29,2025-05-04,Display,140722,3694,1570,385,1416.63,1993.31,0.41,576.6799999999998,2.6250337544946776,10.422306442880346,3.679558441558442
CAMP07103,2025-08-26,2025-09-06,Social,212452,9083,1032,478,4552.11,5020.3,0.1,468.1900000000005,4.275318660215014,5.262578443245624,9.523242677824268
CAMP07104,2025-02-03,2025-02-08,Influencer,42343,1358,537,237,4049.97,11774.75,1.91,7724.780000000001,3.2071416763101337,17.452135493372605,17.088481012658228
CAMP07105,2025-06-18,2025-06-25,Influencer,261980,16123,5371,1882,4514.77,7489.99,0.66,2975.2199999999993,6.154286586762348,11.672765614339763,2.398921360255048
CAMP07106,2025-01-10,2025-01-22,Email,232101,15144,7011,3695,496.48,913.44,0.84,416.96000000000004,6.52474569260796,24.399101954569467,0.13436535859269283
CAMP07107,2025-05-02,2025-05-15,Display,262086,16067,7624,2453,4336.6,6699.8,0.54,2363.2,6.130430469387911,15.267318105433498,1.7678760701182228
CAMP07108,2025-05-25,2025-06-01,Influencer,159903,2821,554,194,3006.12,4961.31,0.65,1955.1900000000005,1.7641945429416586,6.876993973768167,15.495463917525772
CAMP07109,2025-08-11,2025-08-16,Search,172949,12109,5034,2409,1155.59,3383.68,1.93,2228.09,7.001485987198539,19.894293500701956,0.4796969696969697
CAMP07110,2025-09-14,2025-09-19,Search,50197,2239,1080,540,1576.18,2180.75,0.38,604.5699999999999,4.460425921867841,24.1179097811523,2.918851851851852
CAMP07111,2025-09-25,2025-10-06,Social,197107,17549,3626,1121,2337.51,4651.33,0.99,2313.8199999999997,8.903286032459528,6.387828366288677,2.085200713648528
CAMP07112,2025-12-25,2026-01-03,Search,193193,11070,4875,1007,3175.46,7228.23,1.28,4052.7699999999995,5.730021274062725,9.096657633243,3.1533862959285006
CAMP07113,2025-01-04,2025-01-09,Influencer,251349,4425,1480,400,1240.36,1796.98,0.45,556.6200000000001,1.7605003401644725,9.03954802259887,3.1008999999999998
CAMP07114,2025-12-20,2025-12-30,Search,268926,2912,751,229,1114.51,2709.67,1.43,1595.16,1.082825758758915,7.864010989010989,4.866855895196506
CAMP07115,2025-04-16,2025-04-26,Display,9412,689,295,165,4471.59,10575.09,1.36,6103.5,7.320441988950275,23.9477503628447,27.100545454545454
CAMP07116,2025-03-26,2025-04-03,Social,118043,5435,2435,1357,4241.59,12340.89,1.91,8099.299999999999,4.604254381877791,24.967801287948483,3.125711127487104
CAMP07117,2025-08-02,2025-08-13,Display,101169,3633,774,359,3857.21,7408.66,0.92,3551.45,3.5910209649200846,9.881640517478669,10.744317548746519
CAMP07118,2025-05-01,2025-05-12,Influencer,216206,10863,4538,2195,3828.36,6773.88,0.77,2945.52,5.024374901714106,20.20620454754672,1.7441275626423691
CAMP07119,2025-05-12,2025-05-25,Influencer,146688,2422,290,130,3853.27,6636.01,0.72,2782.7400000000002,1.651123472949389,5.367464905037159,29.640538461538462
CAMP07120,2025-12-04,2025-12-09,Search,42448,1921,513,262,4628.09,8000.29,0.73,3372.2,4.525537127779872,13.63872982821447,17.66446564885496
CAMP07121,2025-07-16,2025-07-25,Email,128678,4931,630,214,4234.23,4553.02,0.08,318.7900000000009,3.832045881968946,4.339890488744676,19.7861214953271
CAMP07122,2025-01-19,2025-02-02,Email,279245,22902,4981,2085,2004.01,2950.79,0.47,946.78,8.201400204121828,9.104008383547288,0.9611558752997602
CAMP07123,2025-05-10,2025-05-17,Influencer,80822,2080,998,467,2409.38,2987.83,0.24,578.4499999999998,2.5735567048575883,22.451923076923077,5.159271948608137
CAMP07124,2025-01-12,2025-01-23,Influencer,188353,14704,5791,2243,3062.36,8455.83,1.76,5393.469999999999,7.806618423916794,15.254352557127312,1.365296477931342
CAMP07125,2025-03-22,2025-03-30,Social,55465,3052,1227,624,2430.44,2703.7,0.11,273.25999999999976,5.502569187776075,20.445609436435124,3.8949358974358974
